Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
4ANS83Uop27V86GwVTaC1aEncYs4mzR4hmVSWprCoM5UBLQxjkvCdKbQyER3scHbWbv6JTX6aT81vZgmkvMWeXzK,1706887566,2024-02-02T15:26:06,0.000025,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,2064280,9798080,7733800,So11111111111111111111111111111111111111111,9,1.0
4ANS83Uop27V86GwVTaC1aEncYs4mzR4hmVSWprCoM5UBLQxjkvCdKbQyER3scHbWbv6JTX6aT81vZgmkvMWeXzK,1706887566,2024-02-02T15:26:06,0.000025,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,2000000,227057225,225057225,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
EqdB3r5Z4NYfDqG5oZUgSzTXYciVKnGYQV2XPpWV24jczzZdg4bdNfYiv1n23szPbxakgsK5J53wXZwwtAXja3U,1706874349,2024-02-02T11:45:49,0.000025,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,25000,9823080,9798080,So11111111111111111111111111111111111111111,9,1.0
EqdB3r5Z4NYfDqG5oZUgSzTXYciVKnGYQV2XPpWV24jczzZdg4bdNfYiv1n23szPbxakgsK5J53wXZwwtAXja3U,1706874349,2024-02-02T11:45:49,0.000025,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,4001000000,4228057225,227057225,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
4rrjydNbfgxsHfXvzx1R2JTn9C9gPhkj2vVqimn5JoFMtwYbgMjPtLfC7LAFzUqLdyj6hWYBTMVL5MzFFNr3RF6f,1706874230,2024-02-02T11:43:50,0.000025,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,2001000000,2227057225,4228057225,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
35WefZz3m15TMDWcdzR1UawQCWvCeTH9sanKGTPsgLKdkqbPQJx87pkEREMhmjomKYPch9ErWWiZNJkxoHvzcbJw,1706844758,2024-02-02T03:32:38,0.00001,5BJDKspDFZjaS5rGLFe9UHnzhaqpvTc4LekNbbXnYjin,inc,1000000,4000000,5000000,12CktnZjSPy3cyfNALXo7e5YnXdY4v8ZeL4SX4iMuZ5N,6,1.0
2V4satSuXqEmvHYyDWHXVttJdHYYmKywKXZyhfgEkXrpFC5MshvfS4iGzMPjg9wza2YcryPt5ZurNkChgTa4BBB4,1706803398,2024-02-01T16:03:18,0.000025,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,25000,9848080,9823080,So11111111111111111111111111111111111111111,9,1.0
2V4satSuXqEmvHYyDWHXVttJdHYYmKywKXZyhfgEkXrpFC5MshvfS4iGzMPjg9wza2YcryPt5ZurNkChgTa4BBB4,1706803398,2024-02-01T16:03:18,0.000025,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,300000000,2527057225,2227057225,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
57hU1GtmeaHjhAxkYoTKE16xSwFFpBxndpTE69N8nruW8R6F17KRiTCVwFLRwhjuNHaGFNyswBgg7FfsU9xjBUrD,1706800902,2024-02-01T15:21:42,0.000005,23yULSTmqXpkffEdNZKGWf5aiRnxtWskfkbz8fsxJZ4B,inc,1000000,0,1000000,9zcHWbmRxsbFRjmx3fy9KQuwX7MkJKx5xDwzZGxU9hNc,6,1.0
655JuGhXxf9PCrRiCU3HBH7q9eZteG1z9JhiNg1rTQmmSUBCt4HbkyDxjbZHxCEq4zZcfw1ufvajVzfSUmMby8rD,1706785940,2024-02-01T11:12:20,0.00001,5BJDKspDFZjaS5rGLFe9UHnzhaqpvTc4LekNbbXnYjin,inc,1000000,3000000,4000000,12CktnZjSPy3cyfNALXo7e5YnXdY4v8ZeL4SX4iMuZ5N,6,1.0
p3J6VYLwdcTEXtmHtn2gbUoKxZjVqqDRxmUTdKFpQx5EgNPLoqeWKPKtnfPMZ7YEvErhWcchNC9guVoErGkqTgw,1706774368,2024-02-01T07:59:28,0.00001,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,21981200,31829280,9848080,So11111111111111111111111111111111111111111,9,1.0
p3J6VYLwdcTEXtmHtn2gbUoKxZjVqqDRxmUTdKFpQx5EgNPLoqeWKPKtnfPMZ7YEvErhWcchNC9guVoErGkqTgw,1706774368,2024-02-01T07:59:28,0.00001,HHdV8ugn4PN8vLKjHu3xWn8tR2ADpVaoJNcevwLSLsGM,inc,1,0,1,EhgJFtXAFcAUUMFzmhxk5JN2JFnwTQSJEmorJJFxhbwW,0,1.0
5eJtHUJvX1SbUwvUGVkHtb5KbzafWrU69dWxFw8YE29XnoG6qFF8VPVkDRTrfhCM2hFN8bXycE1CXXQnqd6wgVee,1706773301,2024-02-01T07:41:41,0.000105,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,105000,31934280,31829280,So11111111111111111111111111111111111111111,9,1.0
5eJtHUJvX1SbUwvUGVkHtb5KbzafWrU69dWxFw8YE29XnoG6qFF8VPVkDRTrfhCM2hFN8bXycE1CXXQnqd6wgVee,1706773301,2024-02-01T07:41:41,0.000105,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,2527057225,0,2527057225,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
5eJtHUJvX1SbUwvUGVkHtb5KbzafWrU69dWxFw8YE29XnoG6qFF8VPVkDRTrfhCM2hFN8bXycE1CXXQnqd6wgVee,1706773301,2024-02-01T07:41:41,0.000105,2wXQryThMdUBHXSsurSptMM1hczSVpoK5rLdpsf5aUvD,dec,4400000000,4400000000,0,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,6,1.0
QUDVR6zz5St3pWWB37o9CvdZR3DZvX1L1BBFzJXCXBp9f27GAtTqDmndfyxx2dwjm5MFNegRSYzfidZQAzWVxCz,1706773243,2024-02-01T07:40:43,0.000025,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,inc,30000000,1934280,31934280,So11111111111111111111111111111111111111111,9,1.0
293pUMsdT7GCZuX5yz6igXQyZRDmrTX6cv4T1qnMd2Nsr3bhNWKVLnUqRkHASsKdC9SyGPrD7bj7vnwQoYmicPje,1706716006,2024-01-31T15:46:46,0.000015,2wXQryThMdUBHXSsurSptMM1hczSVpoK5rLdpsf5aUvD,inc,4400000000,0,4400000000,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,6,1.0
2CR9m6ThmUq7wN7JJVHeFhGyPAtupBYeAMUiLys2aFDr4DxhBcKSPqN9NjYC15uA7ZoMsuN8BTz6kMDah58f9Mhg,1706695089,2024-01-31T09:58:09,0.00001,5BJDKspDFZjaS5rGLFe9UHnzhaqpvTc4LekNbbXnYjin,inc,1000000,2000000,3000000,12CktnZjSPy3cyfNALXo7e5YnXdY4v8ZeL4SX4iMuZ5N,6,1.0
bTqvxXR9joeCMvu2mrHzvL1Vhq56jtpumAFpsGUgr7T4u6fHDRrJUbJ2427WUs575rwK4DbLPRCvJj8aKzdyPBJ,1706597895,2024-01-30T06:58:15,0.00001,5BJDKspDFZjaS5rGLFe9UHnzhaqpvTc4LekNbbXnYjin,inc,1000000,1000000,2000000,12CktnZjSPy3cyfNALXo7e5YnXdY4v8ZeL4SX4iMuZ5N,6,1.0
3zkwmCzRcD21P953T1EUey5XhxQSV7VXVkSKNQPe1Zridm3Wc8WXpd4dSRpBZ2kWah9vYTYe3xjym3jPKbVFimGr,1706570591,2024-01-29T23:23:11,0.000015,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,24376870,26416150,2039280,So11111111111111111111111111111111111111111,9,1.0
2yyGqLTa1LQhjWh8Qfcupze8KfwAL6ZCrYLxerg6AtgtGDFhC5Jufp7stFC8BayeEehJhWJfXmbgStSJ1eT3qYaD,1706568342,2024-01-29T22:45:42,0.000015,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,15000,26431150,26416150,So11111111111111111111111111111111111111111,9,1.0
2yyGqLTa1LQhjWh8Qfcupze8KfwAL6ZCrYLxerg6AtgtGDFhC5Jufp7stFC8BayeEehJhWJfXmbgStSJ1eT3qYaD,1706568342,2024-01-29T22:45:42,0.000015,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,276074280,276074280,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
2XLKzHGa9MYGU43JYSPyGbkbjt1H1WsXdwyBXrCRPViBGzvUZRHCo72KTNLTs1K6Jm1GsdVef4FsQBkWMu1vruSL,1706568263,2024-01-29T22:44:23,0.000105,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,105000,26536150,26431150,So11111111111111111111111111111111111111111,9,1.0
2XLKzHGa9MYGU43JYSPyGbkbjt1H1WsXdwyBXrCRPViBGzvUZRHCo72KTNLTs1K6Jm1GsdVef4FsQBkWMu1vruSL,1706568263,2024-01-29T22:44:23,0.000105,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,276074280,0,276074280,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
2XLKzHGa9MYGU43JYSPyGbkbjt1H1WsXdwyBXrCRPViBGzvUZRHCo72KTNLTs1K6Jm1GsdVef4FsQBkWMu1vruSL,1706568263,2024-01-29T22:44:23,0.000105,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,dec,225278200000,225278200000,0,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
5xy8sxPM8eRgVq7WzDmz9dyxBJbxTyk2bkz355dxURZezPvc5y4uCH2G5UQeePTVfLuJy8ZNKY3Fb2eZ2v6Xe7am,1706475617,2024-01-28T21:00:17,0.000015,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,15000,26551150,26536150,So11111111111111111111111111111111111111111,9,1.0
5xy8sxPM8eRgVq7WzDmz9dyxBJbxTyk2bkz355dxURZezPvc5y4uCH2G5UQeePTVfLuJy8ZNKY3Fb2eZ2v6Xe7am,1706475617,2024-01-28T21:00:17,0.000015,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,249816585,249816585,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
4C3wHv1X1pKLNueZ2rHUt1Bf4XE1BvfNENt3zMkqmG2pBEtsm84dMum1Y5SVMasGUC8X2Cgbxqb9K8FmpiCxoTzx,1706408559,2024-01-28T02:22:39,0.000005,5BJDKspDFZjaS5rGLFe9UHnzhaqpvTc4LekNbbXnYjin,inc,1000000,0,1000000,12CktnZjSPy3cyfNALXo7e5YnXdY4v8ZeL4SX4iMuZ5N,6,1.0
3NnDr77zt1rHVo42bm6aQDMnWs1rdv52BDtSYZe4861yuXnGijNWMvQ6hqDgVLDaaJvTaVJBmfz7gwdror7taZKV,1706371514,2024-01-27T16:05:14,0.000047916,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,47916,26599066,26551150,So11111111111111111111111111111111111111111,9,1.0
3NnDr77zt1rHVo42bm6aQDMnWs1rdv52BDtSYZe4861yuXnGijNWMvQ6hqDgVLDaaJvTaVJBmfz7gwdror7taZKV,1706371514,2024-01-27T16:05:14,0.000047916,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,249816585,0,249816585,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
3NnDr77zt1rHVo42bm6aQDMnWs1rdv52BDtSYZe4861yuXnGijNWMvQ6hqDgVLDaaJvTaVJBmfz7gwdror7taZKV,1706371514,2024-01-27T16:05:14,0.000047916,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,dec,225278200000,450556400000,225278200000,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
4iKdJJubgyvxLcTrsdgPq3KiskRMcnicF4t25Ntv5yi35eqzDyfJX6hbJNNHaBWK1iKsGd3EhcGnF625yDKxf6fW,1706324647,2024-01-27T03:04:07,0.000015,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,inc,128730400000,321826000000,450556400000,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
5Re6mwFyK5i7QtcLAA84JSeuRzyCzaRfzDAPTyTaP8vdUhVSZ6yC94b1acYDvySv5cF7tf4FM7QzxGkKdisSWRh7,1706324593,2024-01-27T03:03:13,0.000015,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,inc,10704214,16104852,26809066,So11111111111111111111111111111111111111111,9,1.0
49sk2QKQtv4Nh3PBxLZwYMosW6u3phUhs7M7MDepJUygfygMekyrj87tF6VwJskeg6Q5Hkr2LkpZXPk28cUPpyhy,1706324546,2024-01-27T03:02:26,0.000015,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,inc,14080572,2024280,16104852,So11111111111111111111111111111111111111111,9,1.0
2Shf1A6cxLuGdCtmshfRjQvgUvywczqcuQ8fC3SJCQcy3iwxRRThAHQKkxdapwW8TkN5unuVkc94dtjzi1gpz2UM,1706324527,2024-01-27T03:02:07,0.000015,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,inc,64365200000,257460800000,321826000000,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
4AMA4sVUfZyjk32ajc4gPiaWakHyDu25yCvTpYvadsuytWMVTG4HayFNRgNpU6J3aMuzB3mHx3FJa7Bnz52nZWuv,1706324005,2024-01-27T02:53:25,0.000015,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,inc,64365200000,193095600000,257460800000,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
65Lpr9krg3jt2QVYdBkS71R9ikYC92srqWSSgjsn1FSiXUeFNNFWnzWcDHd4tpJmCuQ2Z3Kj9GmchHd17SPfh87K,1706323893,2024-01-27T02:51:33,0.000015,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,inc,64365200000,128730400000,193095600000,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
2YTzFTbuGkBZzpbc2BeANXPE7Yi9D2tDiEdtWpprxZcMXy7JJF7Jm1seYD6AVh46Bm3vGPTNKUUWqXcbLybfMkWd,1706323810,2024-01-27T02:50:10,0.000015,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,inc,64365200000,64365200000,128730400000,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
3NoygxM4cH4bY6byUXmV3BsPuorkSY4HGuzpwGtvfuNZDJxcmXUELAWcHxuM652mp1uFg8Zz35VTrTGYN93pGNTp,1706286883,2024-01-26T16:34:43,0.000015,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,inc,64365200000,0,64365200000,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
2Dj4tE8NSMCCEKzB2Qq5Mwt98Vsqr6aanGe56BfmKppaFx1LW9B3oGnzR2jcnG7MCUpYjk6Vgrdp35rtznHkJH3x,1706286488,2024-01-26T16:28:08,0.000015,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,18055286,20079566,2024280,So11111111111111111111111111111111111111111,9,1.0
3SvAHNgwXG8vG5NSLojNpNULSxuyV2c1Rox8XQTBogkKQyPURoNoMnLrpnvYfgTsZekEcgnntjpgPBD64mxQWu9G,1706286470,2024-01-26T16:27:50,0.000015,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,15000,20094566,20079566,So11111111111111111111111111111111111111111,9,1.0
3SvAHNgwXG8vG5NSLojNpNULSxuyV2c1Rox8XQTBogkKQyPURoNoMnLrpnvYfgTsZekEcgnntjpgPBD64mxQWu9G,1706286470,2024-01-26T16:27:50,0.000015,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,dec,64365200000,64365200000,0,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
5sZxQ644r2CZuamHLJnACe3bHEfp9uMzRj1VeXhFyptFVtfMPSNqygQqvwSoMM713tPFqzGHn4SYt97VmyBW5BE3,1706286424,2024-01-26T16:27:04,0.000290714,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,dec,3944714,24039280,20094566,So11111111111111111111111111111111111111111,9,1.0
5sZxQ644r2CZuamHLJnACe3bHEfp9uMzRj1VeXhFyptFVtfMPSNqygQqvwSoMM713tPFqzGHn4SYt97VmyBW5BE3,1706286424,2024-01-26T16:27:04,0.000290714,6KLNGAWppqJauwQ1fw1G9DNCvSkWbSkgEXirwb3ao9Va,inc,64365200000,0,64365200000,WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk,5,1.0
5QsfSW61EVJahzv1ata5gkKnXKN23eGjuzkPdW8uWKvG4FXhXozbk4fxVizvTfFjYN8jCUZ5M3auLZmfmjTMALgX,1706286300,2024-01-26T16:25:00,0.000015,2hoHzozaV6CazkZp64WEnTW1z1hh948RuNKiJZ4yHGs2,inc,22000000,2039280,24039280,So11111111111111111111111111111111111111111,9,1.0
2NdXHpsFqrB8mysUkEWqMrpc7HrJNnXAnEo9tYQDCqizsoE86brw3bb1eqTzGsun6YpdXD6kEaDUKpyWyh6YuMTZ,1701801534,2023-12-05T18:38:54,0.00002,EGGNAFtAVVUN6dqv5TxCwcQZhcP5wyAejdAufz6bRdCr,inc,445588198688623,571352199181670,1016940397870293,4oe5pBPaGiqbiHBSa6EZAXVQ6S836B6kmzHm5jSi881x,9,1.0
4KuU3QrWzNMkzDWLY91LySzkaw5uBMCaNQGfWJonkbtxkHwTp9fujSHQNTNq9pFbDEmJW9iYzPZ5T2dCDuK6pX4v,1701801015,2023-12-05T18:30:15,0.00002,EGGNAFtAVVUN6dqv5TxCwcQZhcP5wyAejdAufz6bRdCr,inc,571352199181670,0,571352199181670,4oe5pBPaGiqbiHBSa6EZAXVQ6S836B6kmzHm5jSi881x,9,1.0
56xc8G2GHSS4ncLCEdjGkBXTiYCsvR2WpabZdVG4HV4oZ3qzsdzpDubjys1GP4GVLerF11HWVxLTeekc8UdAS9aq,1701194443,2023-11-28T18:00:43,0.0000064,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,307136944,307136944,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
4RptbdC2JYmJuYPri3ZjzAR4hEWb4aUqCS6NZQgPknLrXAhvCbzK6o4guD2xyH8ni6uee15crJzhSALCpfUvEDEt,1701188986,2023-11-28T16:29:46,0.000010739,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,3000000000,3307136944,307136944,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
oARUXcD2PTt1KBkdBgdRHZh2oqxnZaLivxHU7Lwd4Log4h5VFE36h1iBi713MC28Wd9nGjRKita3srCMd1GohUi,1701188639,2023-11-28T16:23:59,0.00000647,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,350000000,3657136944,3307136944,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
pdy2pVwoJmDphBX529PwforX64afDaY1JtXjtnohvx9kncXjhHUAokLr86ukPM8JjvNG5xbc8Z26SvSdDaaswc7,1701121620,2023-11-27T21:47:00,0.00002,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,200000000,3857136944,3657136944,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
491VkCqM7PjpcpNx1PoV7iET2DmnwyPwVbeJeopATbgxMxKwJi9zeSLqJKJN7bpxE17PxNYcBcbKtwuGgkTfwHis,1701120493,2023-11-27T21:28:13,0.000017212,HhdLFjhLoTjjrRKGSQCYMYozJicVsthnXjndA8tuBqjJ,dec,630115762210790,630115762210790,0,GUroeyiAnqDfsyA4eatkJ3GGB2BAdfBgbDTmxbh9iFtZ,9,1.0
2r2dtY18geLREnyYkiyntfhdoP8uSVcgjdufLYnQim7DHnkTwryrP4tZB6YjFvhoMqtYsjnccjBxXLgNaDmxN21m,1701119431,2023-11-27T21:10:31,0.000006783,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,152000000,4009136944,3857136944,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
4JQVxbu1wnUYmAmbAnCfhw97phHAgFZvx94xAaGYUieJN7xPYhszuNRWgNUGsKbNf1nidTUtY4u58euy526Lj5L4,1701118787,2023-11-27T20:59:47,0.00002,HhdLFjhLoTjjrRKGSQCYMYozJicVsthnXjndA8tuBqjJ,inc,630115762210790,0,630115762210790,GUroeyiAnqDfsyA4eatkJ3GGB2BAdfBgbDTmxbh9iFtZ,9,1.0
EHycfM2wbFf3R3bv9QZ2xXaTBQTM8CrEWu6DFAPfATMD69fx1n4QPAZyEDpsYX7WbUzAe3ds1SjzwjnguH5M2EL,1701118030,2023-11-27T20:47:10,0.00002,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,2503785841,1505351103,4009136944,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
925oD4YJRCLw9zMFqgfJgkePcDYA9cUtkBBxvQ2bC8mU1guctKLZqB71NETnisEZEmunsnqNhMiWJPNLjDCtVNu,1701114830,2023-11-27T19:53:50,0.00000682,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,400000000,1905351103,1505351103,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
4a7eBTLgHPWc1S8qB2cNcFxpYYk9yFSiVYzcqR9X11QMvAmEx8tXx7DMGJatrgQfNi33SimAnthLF4mKsB2AvjAd,1701111447,2023-11-27T18:57:27,0.000019,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,400000000,2305351103,1905351103,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
1gmCBM2yYHKRos4NbGr1AkR8QKEKpfZ2VWDZDanTDmoXbL5tYvzQBfL7cWK8rdZTueai5vQVrTxxM9dUf6UzoDZ,1701101985,2023-11-27T16:19:45,0.000026,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,100000000,2405351103,2305351103,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
4fWxSJNg2Z5ExSvzZXkWgQg7Ku2CskcS2dcifPRRd2NBr8XWYSbyC4EJabSKFfV4QvqVjHL1rVHsUxM582iNmzsY,1701099969,2023-11-27T15:46:09,0.00000654,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,180000000,2585351103,2405351103,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
wstXFsJTQ34sYBSW9iMLPRKuw7Hyb97hzNWc5msefSHaD9sYzR4yzpPHJeeDUZNQzzoS8E5KouZEob8J6YvpWAe,1701047688,2023-11-27T01:14:48,0.00000556,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,150000000,2735351103,2585351103,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
ZXFyxgC3XeoU4RRFjYviRHTrejS6hJ1WYDKehCyNjzNiBjpzhG7FzY6scSECy2XzfJbFjkNDymYAxmmVrkcxnkD,1701041070,2023-11-26T23:24:30,0.000006421,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,150000000,2885351103,2735351103,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
561apkbrS6mPcTTRNMKAvV983d847HaWbJwKAMseDeGJw4R8iNYkYnfXuh7M1WLKeg1kKwunaexonBuoM2z3MSiP,1701040232,2023-11-26T23:10:32,0.00000556,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,977967367,1907383736,2885351103,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
3TM8sZqwjCg8ZyAckvBWz8xNXmKEsN4kJymiTYTSiJ22mpWTKVz1FmaAqKpiQfM7zhi7PVE43mpqLQ12nobrwfJP,1701026365,2023-11-26T19:19:25,0.00002,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,575000000,2482383736,1907383736,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
4X5phCqVZthKyiKnLwUkWDvdNju9iDriWqATaqX1cP8YYHKm4ir7xgxJvKtofLfqNYpig12xqkG8WfhfpMZjcehk,1701024941,2023-11-26T18:55:41,0.0000162,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,100000000,2582383736,2482383736,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
35A3zFriQ77nf5MxcuBKLrbDfgz57YXc2bmn2itNei8HGf8A1SSfarDLzbLQ1GhLzSoBpp1EsnLSxNMBueR7ekRg,1701020676,2023-11-26T17:44:36,0.00002,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,476213351,2106170385,2582383736,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
5chrJ1ruv93FaDJa5dsnDUthGGMc5hoVNg1mCAzbBL2Pmotfvg7oJi8g25qhzjj8Xb2oj77T6BC57tsaeG3ye1hq,1701020644,2023-11-26T17:44:04,0.0000066,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,2106170385,0,2106170385,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
4sCbZhraeXpNGzrgR1bXTPxRwwfdA75B469WpyWPrtKwCLaZK1Gj3vLdGH46ftXVitv7fEkrRodDrtQJuDhaBMaR,1681923413,2023-04-19T16:56:53,0.00001,GacNHC8wu55gTGFJEoPwv25SErRXQGnD7TvTs3ytbjua,inc,1,0,1,8K3Mi4mkCWM4qjSuT1gNKbVotVTAfoikCtdksHjGefeK,0,1.0
